lead_id,user_id,first_name,last_name,company,email,industry,company_size,source,stage,created_date,converted_date,loss_reason
led_00187,,Diane,Mcguire,Cobb Inc,porterkimberly@galvan.info,Real Estate Tech,1-10,cold_email,qualified,2025-11-16,,budget_constraint
led_00188,usr_0278,Kenneth,Morgan,Reyes Solutions Group,tommymedina@arias.com,Cybersecurity,51-200,inbound,converted,2026-03-14,2026-03-25,
led_00189,,Julie,Kelley,Gregory PLC,smithmatthew@lee.com,E-commerce,11-50,cold_email,demo_booked,2025-09-17,,not_ready
led_00190,usr_0290,Angie,Martin,Robinson-Jordan,troymorris@morgan-lane.org,Healthcare Tech,11-50,cold_email,converted,2025-12-30,2026-02-20,
led_00191,,Shane,Cooper,Taylor Ltd,uhumphrey@mcgee.com,Fintech,500+,paid_ad,qualified,2025-12-18,,wrong_icp
led_00192,usr_0493,Jacqueline,Martin,Luna Digital Ltd,shelby13@sanders.com,Healthcare Tech,500+,linkedin,converted,2025-11-23,2026-01-05,
led_00193,,Brianna,Hayes,"Klein, Sheppard and Sherman",jhunter@lawson.net,Healthcare Tech,51-200,inbound,demo_booked,2025-08-16,,chose_competitor
led_00194,,Kurt,Cunningham,Scott and Sons,john67@garcia.com,Logistics,500+,inbound,demo_booked,2025-10-09,,not_ready
led_00195,,Matthew,Carter,"Hughes, Cruz and Collins",john25@wilson.net,Healthcare Tech,11-50,linkedin,new,2025-05-31,,no_response
led_00196,,Leah,Cline,"Guerra, Barnett and Frey",lewisjessica@lopez-james.info,Marketing / AdTech,1-10,referral,demo_booked,2025-11-15,,no_show
led_00197,usr_0036,Heather,Davis,Gardner Analytics Inc,brandi26@williams.com,E-commerce,51-200,inbound,converted,2025-08-18,2025-09-06,
led_00198,,Eric,Ballard,Moore PLC,xkane@bullock.net,Real Estate Tech,51-200,inbound,new,2025-10-01,,no_response
led_00199,usr_0199,Heather,Rivers,Silva Systems,alexandriagriffith@hernandez-becker.com,Logistics,11-50,inbound,converted,2026-01-26,2026-02-15,
led_00200,,Edward,Williams,Norton-Simmons,kellymccann@bush.net,Logistics,1-10,cold_email,new,2025-07-10,,wrong_icp
led_00201,,Michael,Burgess,Nguyen PLC,yvette68@aguilar.info,E-commerce,1-10,inbound,demo_booked,2026-04-20,,budget_constraint
led_00202,usr_0338,Patrick,Evans,Brooks Ltd,vwillis@morris-daugherty.biz,E-commerce,51-200,inbound,converted,2025-12-24,2026-01-08,
led_00203,,Stacy,Washington,Garcia Ltd,zking@robertson.biz,Marketing / AdTech,1-10,linkedin,new,2025-12-04,,wrong_icp
led_00204,,Sandra,Perez,Barnes Group,vincent25@ferguson-gonzalez.net,Education Tech,201-500,linkedin,new,2026-03-15,,wrong_icp
led_00205,,Richard,Gardner,Mcfarland Ltd,brooke09@rodriguez.biz,Cybersecurity,1-10,inbound,qualified,2025-09-18,,chose_competitor
led_00206,usr_0081,Rhonda,Chapman,Guerrero Works,ronaldstephens@hernandez.com,Real Estate Tech,1-10,linkedin,converted,2025-07-15,2025-08-25,
led_00207,,Christopher,Myers,"Patterson, Cunningham and Mccullough",wfisher@carter.com,Education Tech,500+,inbound,demo_booked,2026-03-04,,not_ready
led_00208,,Richard,Lambert,Taylor-Holder,krystal32@castillo.biz,E-commerce,201-500,paid_ad,new,2025-05-08,,no_response
led_00209,,Jose,Williams,"Mitchell, Griffin and Hendrix",johnsonbarbara@taylor.info,Marketing / AdTech,11-50,referral,demo_booked,2025-05-31,,no_show
led_00210,,Christopher,Alvarez,"Sellers, Levine and Lucero",ttaylor@martin.biz,Healthcare Tech,51-200,paid_ad,qualified,2025-03-19,,no_response
led_00211,,John,May,Jones-Lewis,lterry@barrett.com,Healthcare Tech,11-50,cold_email,qualified,2025-08-06,,budget_constraint
led_00212,,Cathy,Jones,Mercer and Sons,davidcortez@tran.info,Cybersecurity,500+,cold_email,demo_booked,2025-08-17,,not_ready
led_00213,usr_0294,Kendra,Price,Garrett-Barber,rubendavis@smith.com,Fintech,1-10,inbound,converted,2025-05-09,2025-05-15,
led_00214,usr_0275,Samuel,Smith,Nguyen-Ellis,emily78@edwards.com,HR Tech,1-10,referral,converted,2025-09-13,2025-09-27,
led_00215,,Cody,Gardner,Meyer-Buck,jacksongregory@barnes.com,SaaS / Software,201-500,cold_email,demo_booked,2026-04-16,,budget_constraint
led_00216,usr_0486,Richard,James,Taylor Labs,kristen44@garrison.com,E-commerce,51-200,cold_call,converted,2025-05-03,2025-05-31,
led_00217,usr_0055,Christy,Phillips,Gates Works,wwoods@molina-castaneda.biz,Education Tech,11-50,cold_email,converted,2025-05-15,2025-06-10,
led_00218,usr_0377,William,Young,Arroyo Ventures Ltd,destiny35@garner.biz,Cybersecurity,51-200,referral,converted,2026-01-01,2026-01-20,
led_00219,,Monique,Anderson,Johnson and Sons,joycesanders@jackson-smith.biz,E-commerce,51-200,cold_email,demo_booked,2025-08-13,,not_ready
led_00220,usr_0118,Eric,Santiago,Kramer HQ,ramireztracey@fernandez.com,HR Tech,11-50,referral,converted,2025-08-19,2025-09-10,
led_00221,,Randy,White,"Hughes, Williams and Page",mccanntracy@mcdaniel-duncan.com,Education Tech,11-50,cold_call,demo_booked,2025-12-11,,no_show
led_00222,,Lauren,Donaldson,"Huffman, Ray and Scott",carloswilliams@gomez-garcia.info,Fintech,1-10,linkedin,qualified,2026-01-08,,no_response
led_00223,,Jennifer,Rojas,"Waters, Jones and Garrett",daniel17@martin.org,Logistics,51-200,cold_call,demo_booked,2025-11-05,,not_ready
led_00224,,Amy,Long,Marshall and Sons,johnsonrachel@sims.com,E-commerce,500+,cold_email,demo_booked,2025-06-24,,budget_constraint
led_00225,,Christina,Thomas,Brock Inc,robertedwards@levy.biz,Real Estate Tech,11-50,inbound,new,2026-02-12,,wrong_icp
led_00226,,Michelle,Garcia,"Hughes, Perez and Schneider",whitebenjamin@young.com,SaaS / Software,11-50,inbound,qualified,2025-05-08,,chose_competitor
led_00227,usr_0228,Eric,Golden,Garcia Inc,tharper@sanchez.biz,Education Tech,500+,inbound,converted,2026-03-09,2026-03-17,
led_00228,usr_0307,Michael,Wilson,Murphy Solutions Group,collinssamuel@brown.biz,Education Tech,51-200,cold_email,converted,2025-05-12,2025-06-12,
led_00229,,Robert,Christensen,Allen Group,smithteresa@donaldson.net,SaaS / Software,51-200,linkedin,qualified,2025-06-29,,no_response
led_00230,usr_0106,Kayla,Morris,Fields PLC,erica21@lucas.org,Marketing / AdTech,1-10,cold_email,converted,2026-02-02,2026-04-01,
led_00231,,Ellen,Miller,Turner-Gamble,hpowell@potts.biz,SaaS / Software,1-10,cold_call,demo_booked,2025-05-29,,budget_constraint
led_00232,usr_0442,Sarah,Williams,Edwards AI,jenniferdavidson@larsen-taylor.com,E-commerce,11-50,linkedin,converted,2025-09-21,2025-11-01,
led_00233,,Jeremy,Clark,"Mills, Poole and Rose",uwilliams@mercado-martin.com,Marketing / AdTech,201-500,cold_call,qualified,2025-11-30,,no_response
led_00234,,Brianna,Martinez,Sanchez-Hampton,austinsutton@barnett-smith.com,E-commerce,11-50,cold_email,demo_booked,2026-02-26,,budget_constraint
led_00235,,Daniel,Sherman,"Gray, Guerra and Contreras",daniel08@tyler.com,Cybersecurity,51-200,referral,demo_booked,2025-07-06,,not_ready
led_00236,,David,Watson,"Mcclure, Owens and Rodriguez",moralesronald@taylor.org,Education Tech,51-200,cold_email,qualified,2025-05-30,,wrong_icp
led_00237,,Carrie,Johnson,Estrada and Sons,sharpjohn@perry.com,Real Estate Tech,51-200,cold_email,qualified,2025-07-17,,wrong_icp
led_00238,usr_0186,Robert,Lopez,"Johnson, Small and Gardner",timothy64@jones-brown.info,Healthcare Tech,11-50,paid_ad,converted,2025-05-23,2025-05-26,
led_00239,usr_0126,Christina,Vazquez,Davis-Rodgers,angelawillis@hoffman.biz,Cybersecurity,11-50,paid_ad,converted,2025-07-16,2025-07-19,
led_00240,usr_0401,David,Mcknight,Alvarado Analytics Ltd,jhernandez@brown.info,Healthcare Tech,11-50,linkedin,converted,2025-11-19,2025-12-28,
led_00241,usr_0480,Virginia,Morrow,Watson-Stewart,travis84@walker-ray.com,Marketing / AdTech,51-200,inbound,converted,2025-10-25,2025-11-12,
led_00242,usr_0237,Rita,Hall,Giles Solutions Inc,burgesskaren@dominguez.com,Education Tech,11-50,linkedin,converted,2026-02-25,2026-04-03,
led_00243,,Gabriel,James,Scott Group,robert84@ponce.com,Real Estate Tech,201-500,cold_email,demo_booked,2026-02-25,,budget_constraint
led_00244,usr_0010,Ian,Morris,"Ellis, Baker and Wright",julie69@cox-osborn.com,Real Estate Tech,51-200,cold_call,converted,2025-12-12,2026-01-13,
led_00245,,Michael,Gates,Duarte Group,thomasriley@cohen-warner.com,Real Estate Tech,11-50,cold_call,demo_booked,2025-05-01,,chose_competitor
led_00246,,Kimberly,Sharp,Carter-Solis,jenny25@murphy.com,Real Estate Tech,11-50,cold_call,new,2025-05-14,,no_response
led_00247,,Charles,Larson,Silva Ltd,roger43@williams-osborn.com,Education Tech,51-200,cold_email,new,2025-08-28,,no_response
led_00248,usr_0498,Diana,Dean,Ramos Ventures Inc,robert24@smith.com,E-commerce,201-500,paid_ad,converted,2026-03-30,2026-04-02,
led_00249,usr_0304,Clayton,Reyes,Matthews Ventures Group,bakerbill@fry.net,Fintech,11-50,linkedin,converted,2025-07-07,2025-08-06,
led_00250,,Trevor,Smith,Castillo-Clark,imurphy@green-robinson.com,HR Tech,1-10,cold_email,demo_booked,2026-04-05,,not_ready
led_00251,usr_0482,Donald,Larson,Norris Tech,craignicolas@nguyen.com,Education Tech,500+,cold_email,converted,2025-03-26,2025-05-19,
led_00252,usr_0347,Melissa,Thompson,Rivera HQ,robertspencer@fernandez.com,Real Estate Tech,11-50,referral,converted,2026-03-06,2026-03-31,
led_00253,usr_0088,Zachary,Hanson,Cox AI,wgarrett@harris.com,Logistics,51-200,paid_ad,converted,2025-12-03,2025-12-10,
led_00254,usr_0111,Heather,Lewis,Rodriguez Systems,thomasharvey@murphy.info,HR Tech,11-50,inbound,converted,2026-02-26,2026-03-12,
led_00255,usr_0197,Rose,Campos,"Rogers, Clayton and Patel",thomas05@nunez-whitney.org,Marketing / AdTech,11-50,linkedin,converted,2026-01-26,2026-02-26,
led_00256,usr_0101,Amy,Barnett,Knight-Sparks,gregorylynch@harvey-allen.org,Logistics,500+,inbound,converted,2025-04-21,2025-05-05,
led_00257,,Chris,Huffman,"Cannon, Jones and Leonard",rmorris@cole-mccoy.info,E-commerce,1-10,cold_email,demo_booked,2025-06-01,,not_ready
led_00258,,Tammy,Rivera,Solis-Rodriguez,taylorhuffman@potter.biz,HR Tech,201-500,cold_call,demo_booked,2025-08-26,,not_ready
led_00259,,Tiffany,Johnson,Diaz LLC,matthewjohnson@miller-hunt.net,SaaS / Software,11-50,cold_email,new,2026-02-24,,no_response
led_00260,,Bryce,Sandoval,Cortez-Frazier,grantapril@mcguire-moore.com,Logistics,11-50,referral,qualified,2026-02-21,,no_response
led_00261,usr_0313,Brady,Garcia,White Digital Group,tranrobin@rios.com,Marketing / AdTech,1-10,paid_ad,converted,2025-10-23,2025-11-04,
led_00262,,Cynthia,Goodman,"Martinez, Wu and Oliver",rcarter@brown.info,HR Tech,51-200,paid_ad,new,2025-04-23,,wrong_icp
led_00263,,Cody,Wallace,Henry Ltd,mitchellrandy@wright.biz,Logistics,51-200,cold_email,demo_booked,2025-12-10,,not_ready
led_00264,,Melissa,Fowler,Hutchinson-Smith,qtaylor@walker.com,SaaS / Software,1-10,cold_email,qualified,2025-10-17,,no_response
led_00265,usr_0248,Anthony,Patterson,Tran Cloud Ltd,walshjacqueline@porter.com,Marketing / AdTech,1-10,cold_call,converted,2025-04-01,2025-04-25,
led_00266,,Melissa,Edwards,Figueroa Inc,edwardsangela@wilkerson-franklin.com,Education Tech,11-50,cold_email,demo_booked,2026-01-26,,not_ready
led_00267,,Jacob,Ford,Wyatt-Eaton,abaker@cain.com,Marketing / AdTech,51-200,cold_call,demo_booked,2025-11-15,,budget_constraint
led_00268,usr_0254,Thomas,Vazquez,Kelly Group,llopez@james.com,Healthcare Tech,51-200,linkedin,converted,2025-09-30,2025-10-22,
led_00269,usr_0446,Michelle,Owens,Diaz Labs,patricialawrence@anderson-mason.com,E-commerce,11-50,paid_ad,converted,2025-11-03,2025-11-07,
led_00270,,Adrian,Pham,Petersen and Sons,bjones@young-brooks.com,Logistics,11-50,paid_ad,demo_booked,2025-11-08,,not_ready
led_00271,,David,Smith,Elliott Inc,michael44@marshall.com,Healthcare Tech,1-10,linkedin,demo_booked,2025-06-20,,no_show
led_00272,,Jonathan,Jimenez,Reynolds PLC,mmatthews@black.com,Real Estate Tech,500+,linkedin,qualified,2025-05-04,,no_response
led_00273,,Todd,Jackson,"Ramirez, Kelly and Martinez",fflores@rodriguez.info,E-commerce,1-10,cold_call,new,2025-06-28,,no_response
led_00274,,Traci,Howard,"Williams, Gardner and Curtis",emilybrown@zimmerman.com,E-commerce,201-500,cold_email,new,2025-05-09,,wrong_icp
led_00275,usr_0388,David,Hayden,Mcdowell-Scott,wheelerbrandon@valdez.com,Education Tech,500+,linkedin,converted,2025-12-11,2026-01-06,
led_00276,,Preston,Patterson,Aguilar Ltd,ucervantes@booth-evans.com,Healthcare Tech,1-10,cold_email,qualified,2025-08-14,,no_response
led_00277,,Scott,Reynolds,"Cannon, Shaw and Sanchez",sarah02@mcfarland-holland.biz,Marketing / AdTech,201-500,cold_email,demo_booked,2025-03-24,,budget_constraint
led_00278,,Donna,Holmes,Jenkins and Sons,martinrobert@jackson.net,Logistics,500+,referral,qualified,2025-05-15,,no_response
led_00279,,Tammy,Foster,Velasquez Ltd,tammycastaneda@rodriguez.biz,Logistics,1-10,linkedin,demo_booked,2025-10-08,,budget_constraint
led_00280,usr_0436,Karen,Jones,Choi Systems,kennetheaton@wong.net,Fintech,11-50,inbound,converted,2025-10-13,2025-10-17,
led_00281,,Christopher,Johnson,"Castillo, Gutierrez and Alvarado",michelle40@elliott.com,Real Estate Tech,1-10,linkedin,qualified,2025-04-16,,chose_competitor
led_00282,usr_0107,Taylor,Lee,Diaz HQ,christopherphillips@perry.com,HR Tech,1-10,paid_ad,converted,2026-04-06,2026-04-16,
led_00283,usr_0162,Brian,Gardner,Bryant Ventures Inc,copelandvincent@smith.com,Fintech,11-50,linkedin,converted,2026-01-02,2026-01-22,
led_00284,,Brandon,Torres,Miller-Fuller,qgraves@lane.com,Logistics,1-10,cold_email,qualified,2025-04-29,,budget_constraint
led_00285,,Joseph,Lucas,"Kelly, Roach and Allison",david69@mooney.com,HR Tech,1-10,cold_email,new,2025-04-24,,wrong_icp
led_00286,,Alison,Wilson,Howell Ltd,leblancdebra@johnston.org,Healthcare Tech,51-200,linkedin,new,2025-06-21,,wrong_icp
led_00287,,Theresa,Keller,Carr PLC,qrodgers@taylor.com,Marketing / AdTech,1-10,cold_email,demo_booked,2025-09-14,,budget_constraint
led_00288,usr_0121,John,Dunlap,Dougherty Inc,stephen00@boone-simmons.com,Real Estate Tech,201-500,linkedin,converted,2026-02-18,2026-03-22,
led_00289,,Christian,Carter,Tran LLC,crawfordjames@krause.net,Fintech,11-50,inbound,demo_booked,2025-04-11,,not_ready
led_00290,,Benjamin,Manning,"Stevenson, Moore and Thompson",joshua96@gomez.com,Cybersecurity,11-50,cold_email,qualified,2026-04-14,,budget_constraint
led_00291,,Kenneth,Jefferson,Brown and Sons,skerr@smith-gonzalez.com,Fintech,51-200,cold_email,demo_booked,2025-07-23,,budget_constraint
led_00292,,Scott,Rodriguez,"Martinez, Johnson and Hayden",jane98@perez.com,Real Estate Tech,51-200,cold_call,qualified,2026-04-15,,wrong_icp
led_00293,usr_0340,George,Green,Wade and Sons,sparker@anderson-daniel.org,Education Tech,1-10,referral,converted,2025-05-03,2025-05-28,
led_00294,,Angela,Marsh,Lopez Group,beancheryl@tanner.com,Fintech,201-500,inbound,qualified,2025-06-04,,budget_constraint
led_00295,,Sandra,Rivers,"Vance, Hansen and Miller",zhull@gutierrez.info,Marketing / AdTech,51-200,linkedin,qualified,2025-08-06,,budget_constraint
led_00296,,Sean,Lewis,Fox-Roman,cherylwilliams@hall.com,E-commerce,11-50,cold_email,qualified,2025-08-08,,budget_constraint
led_00297,,Paul,Willis,"Duncan, White and Evans",meltonjulia@harrington.com,Marketing / AdTech,1-10,cold_email,qualified,2026-03-12,,wrong_icp
led_00298,,Danielle,Smith,Cline-Medina,samantha01@mcdaniel-patel.info,SaaS / Software,1-10,cold_email,demo_booked,2025-10-22,,not_ready
led_00299,usr_0324,Gregory,Tanner,Hernandez-Dawson,randy04@wilkins-thompson.biz,HR Tech,201-500,linkedin,converted,2025-08-01,2025-08-17,
led_00300,usr_0187,Lisa,Williams,Perry Ventures Group,mharris@edwards.com,Marketing / AdTech,11-50,cold_email,converted,2025-03-17,2025-04-22,
led_00301,usr_0302,Glenn,Mcmahon,Simpson Inc,victorwheeler@oneal.com,Education Tech,201-500,referral,converted,2026-03-25,2026-04-06,
led_00302,,Carol,Conley,"Schroeder, Garcia and Myers",alfred11@martin.biz,Cybersecurity,11-50,cold_email,demo_booked,2026-01-14,,no_show
led_00303,usr_0357,Patricia,Thompson,Buchanan Labs,jrodriguez@knight.com,Fintech,11-50,cold_call,converted,2026-02-25,2026-03-16,
led_00304,,Charles,Mckee,"Parker, Eaton and Green",hallthomas@rivas.org,Healthcare Tech,51-200,cold_email,qualified,2026-02-13,,wrong_icp
led_00305,,Donna,Myers,Valencia-Hall,joel45@sanchez.com,Healthcare Tech,1-10,cold_email,new,2025-06-01,,no_response
led_00306,,Stephen,Gonzalez,Stanton Inc,thomasanderson@frank-hebert.com,Fintech,11-50,linkedin,demo_booked,2026-04-05,,budget_constraint
led_00307,,Kimberly,Jones,"Patterson, Lopez and Hall",rebekahallen@love-ortiz.com,SaaS / Software,11-50,cold_email,qualified,2025-10-05,,no_response
led_00308,,Linda,Choi,Mills LLC,wagnermatthew@cooper.com,Real Estate Tech,51-200,linkedin,demo_booked,2026-03-11,,not_ready
led_00309,,Timothy,Glenn,Myers-Coleman,annette35@schultz-miranda.com,Logistics,201-500,paid_ad,qualified,2025-07-17,,chose_competitor
led_00310,,Tanya,Phillips,Bradley Ltd,mauricegarcia@taylor.com,Education Tech,201-500,cold_email,new,2026-04-02,,duplicate
led_00311,,Joel,Gonzalez,"House, Montgomery and Mitchell",wilsoncrystal@moore-burton.com,E-commerce,11-50,inbound,qualified,2026-02-04,,wrong_icp
led_00312,,Daniel,Salazar,Greene-Bailey,flemingsusan@cantrell.com,Healthcare Tech,11-50,referral,qualified,2025-11-27,,wrong_icp
led_00313,usr_0318,Logan,Fox,Smith-Sandoval,dalton83@vasquez-brown.com,Marketing / AdTech,51-200,linkedin,converted,2026-01-17,2026-01-31,
led_00314,,Melanie,Orozco,Carpenter-Andersen,timothy71@cruz-jones.com,E-commerce,201-500,cold_email,demo_booked,2026-01-11,,not_ready
led_00315,usr_0041,Timothy,Hodges,May-Ross,sheila14@carpenter.com,HR Tech,51-200,cold_call,converted,2025-09-03,2025-09-13,
led_00316,usr_0266,Andrew,Cross,"Morales, Hunter and Knapp",ystephens@miles-burnett.org,Fintech,51-200,cold_email,converted,2026-02-02,2026-03-23,
led_00317,,Christian,Hanna,Melton Group,lindajensen@barnes.com,Logistics,11-50,linkedin,qualified,2025-12-06,,chose_competitor
led_00318,,Stephanie,Bennett,"Lopez, Palmer and Miller",morgan98@higgins-harris.com,Education Tech,11-50,inbound,demo_booked,2025-12-06,,chose_competitor
led_00319,,Mary,Baker,"Young, Clarke and Burns",cameron25@wells.com,Real Estate Tech,51-200,inbound,qualified,2025-06-07,,chose_competitor
led_00320,usr_0319,Arthur,Kelley,Dawson Cloud Group,williamsjesse@gutierrez.com,HR Tech,51-200,cold_call,converted,2025-07-15,2025-08-08,
led_00321,,Eric,Collins,Bradford-Thompson,dana56@blankenship-thompson.com,Fintech,51-200,inbound,qualified,2026-04-13,,wrong_icp
led_00322,,Hayley,Myers,Marsh PLC,justingomez@potts.com,Healthcare Tech,500+,referral,qualified,2026-01-21,,no_response
led_00323,,Chris,Stevens,"Marsh, Frazier and Miller",anthony85@gonzalez.com,E-commerce,1-10,cold_email,qualified,2025-11-07,,budget_constraint
led_00324,usr_0142,Trevor,Carter,Bell Inc,steven00@decker-jones.com,Real Estate Tech,1-10,linkedin,converted,2025-11-09,2025-12-09,
led_00325,,Justin,Stevenson,Thompson-Carroll,uthomas@hardy-solomon.com,Healthcare Tech,51-200,referral,new,2026-03-04,,no_response
led_00326,usr_0342,Timothy,Santos,Rivera Systems,youngtoni@fields.com,HR Tech,51-200,linkedin,converted,2026-01-14,2026-02-17,
led_00327,,Ricky,Evans,Flores Inc,zoliver@silva.biz,Real Estate Tech,11-50,inbound,qualified,2026-02-13,,no_response
led_00328,,Ryan,Harrison,Carroll-Pacheco,richard64@daniel.com,Fintech,201-500,linkedin,new,2025-11-10,,no_response
led_00329,,Andrew,Evans,Lewis Inc,hromero@buck.info,Marketing / AdTech,11-50,referral,demo_booked,2025-09-20,,chose_competitor
led_00330,,Travis,Frey,Hickman and Sons,christinaphillips@smith.net,Cybersecurity,201-500,cold_email,qualified,2026-02-03,,wrong_icp
led_00331,usr_0177,Melinda,Henderson,Mcintyre-Wilson,jane39@benson-lutz.com,Real Estate Tech,11-50,cold_call,converted,2025-09-24,2025-10-13,
led_00332,,Kelly,Mccarthy,Perkins-Smith,elaine48@white-lozano.com,Logistics,11-50,referral,demo_booked,2025-04-15,,no_show
led_00333,usr_0123,Joshua,Thompson,"Schultz, Kelley and Nguyen",shawn96@mcguire.net,E-commerce,11-50,linkedin,converted,2026-02-12,2026-03-28,
led_00334,usr_0299,Benjamin,Collins,Jensen-Ramos,christophergarcia@lawrence.com,SaaS / Software,1-10,cold_email,converted,2025-11-03,2026-01-02,
led_00335,,Veronica,Curry,"Gutierrez, Hernandez and Wall",zdavis@hall-blackwell.info,Healthcare Tech,51-200,cold_email,demo_booked,2026-01-09,,budget_constraint
led_00336,,William,King,"Fuller, Rogers and Dixon",marco44@moore.com,Healthcare Tech,1-10,paid_ad,demo_booked,2026-04-13,,no_show
led_00337,usr_0185,Stacy,Webb,Kirby-Elliott,millerstacy@baker.org,Marketing / AdTech,11-50,cold_email,converted,2025-12-20,2026-01-10,
